record_id,study,task,arm,display_name,seed,task_score,composite_score,generation_zero_task_score,path,skill_path,parameters_path,scene_bank_path,scene_index,cell_record_path,run_log_path,sha256,render_addressable,source,scene_config
p-scaffold-language-free-door_push-seed-04,primary,door_push,scaffold-language-free,Scaffold-LLMRefine-FreeST,4,1.0,1.0899999999999999,0.22439751946709233,data/skills/best/p-scaffold-language-free-door_push-seed-04.yaml,data/skills/best/p-scaffold-language-free-door_push-seed-04.yaml,data/parameters/p-scaffold-language-free-door_push-seed-04.json,data/scenes/p-scaffold-language-free-door_push-seed-04.json,0,data/records/primary/p-scaffold-language-free-door_push-seed-04.json,data/logs/run/p-scaffold-language-free-door_push-seed-04.json,e10b26df99467257702e9db199c2120e50966d34241e15433bbcda3011fc6f61,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""door""}"
p-scaffold-language-free-door_push-seed-05,primary,door_push,scaffold-language-free,Scaffold-LLMRefine-FreeST,5,1.0,0.9233333333333332,0.30201877776985514,data/skills/best/p-scaffold-language-free-door_push-seed-05.yaml,data/skills/best/p-scaffold-language-free-door_push-seed-05.yaml,data/parameters/p-scaffold-language-free-door_push-seed-05.json,data/scenes/p-scaffold-language-free-door_push-seed-05.json,0,data/records/primary/p-scaffold-language-free-door_push-seed-05.json,data/logs/run/p-scaffold-language-free-door_push-seed-05.json,17a8a4c932af7d7d57e01c76cf4b02731c2a75b90c7f5daeb43bba54a0e170b4,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""door""}"
p-scaffold-language-free-door_push-seed-06,primary,door_push,scaffold-language-free,Scaffold-LLMRefine-FreeST,6,1.0,1.17,0.3880008986238254,data/skills/best/p-scaffold-language-free-door_push-seed-06.yaml,data/skills/best/p-scaffold-language-free-door_push-seed-06.yaml,data/parameters/p-scaffold-language-free-door_push-seed-06.json,data/scenes/p-scaffold-language-free-door_push-seed-06.json,0,data/records/primary/p-scaffold-language-free-door_push-seed-06.json,data/logs/run/p-scaffold-language-free-door_push-seed-06.json,777a662f3f78d1f07daea02ee172419dca1d5817492adc08032dbb691d073af4,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""door""}"
p-scaffold-language-free-door_push-seed-07,primary,door_push,scaffold-language-free,Scaffold-LLMRefine-FreeST,7,1.0,1.12,0.3378578908568255,data/skills/best/p-scaffold-language-free-door_push-seed-07.yaml,data/skills/best/p-scaffold-language-free-door_push-seed-07.yaml,data/parameters/p-scaffold-language-free-door_push-seed-07.json,data/scenes/p-scaffold-language-free-door_push-seed-07.json,0,data/records/primary/p-scaffold-language-free-door_push-seed-07.json,data/logs/run/p-scaffold-language-free-door_push-seed-07.json,1a04cb497d85900294b8600f2d39c718bbca51574c02661974f61564043ac46a,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""door""}"
p-scaffold-language-free-door_push-seed-08,primary,door_push,scaffold-language-free,Scaffold-LLMRefine-FreeST,8,1.0,1.46,0.2533412230731914,data/skills/best/p-scaffold-language-free-door_push-seed-08.yaml,data/skills/best/p-scaffold-language-free-door_push-seed-08.yaml,data/parameters/p-scaffold-language-free-door_push-seed-08.json,data/scenes/p-scaffold-language-free-door_push-seed-08.json,0,data/records/primary/p-scaffold-language-free-door_push-seed-08.json,data/logs/run/p-scaffold-language-free-door_push-seed-08.json,ded3cf46371029ee59d7484f20b6bc1e6d72f163230c0c208ba272f2a047d5d7,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""door""}"
p-scaffold-language-free-door_push-seed-09,primary,door_push,scaffold-language-free,Scaffold-LLMRefine-FreeST,9,1.0,0.8233333333333333,0.30455065555405053,data/skills/best/p-scaffold-language-free-door_push-seed-09.yaml,data/skills/best/p-scaffold-language-free-door_push-seed-09.yaml,data/parameters/p-scaffold-language-free-door_push-seed-09.json,data/scenes/p-scaffold-language-free-door_push-seed-09.json,0,data/records/primary/p-scaffold-language-free-door_push-seed-09.json,data/logs/run/p-scaffold-language-free-door_push-seed-09.json,1e31cc3e099bad1aec6ad83848894669c8f23a4ba6a3864bd5081e720fb4b96d,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""door""}"
p-scaffold-language-free-grasp_place-seed-00,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,0,0.4268762303718407,0.23520542213173856,0.16925938753869263,data/skills/best/p-scaffold-language-free-grasp_place-seed-00.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-00.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-00.json,data/scenes/p-scaffold-language-free-grasp_place-seed-00.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-00.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-00.json,343d8593b58564913696a559efb74dacb9ea0717aaaa49b0a7f524d7346c0486,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-01,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,1,1.0,0.5609069452521147,0.3420895102138177,data/skills/best/p-scaffold-language-free-grasp_place-seed-01.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-01.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-01.json,data/scenes/p-scaffold-language-free-grasp_place-seed-01.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-01.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-01.json,c0e784713a6f4c9d72cc4b8b88543b6189236458900059df7d9c8ad88403fde7,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-02,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,2,1.0,0.5097662349806866,0.15479696073229468,data/skills/best/p-scaffold-language-free-grasp_place-seed-02.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-02.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-02.json,data/scenes/p-scaffold-language-free-grasp_place-seed-02.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-02.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-02.json,8cf5d33cdb1d300daf66883ed5dbf6169f45f21b062f4abe9b27125dfed13bcb,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-03,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,3,1.0,0.45813230413717887,0.20204607433011934,data/skills/best/p-scaffold-language-free-grasp_place-seed-03.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-03.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-03.json,data/scenes/p-scaffold-language-free-grasp_place-seed-03.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-03.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-03.json,f2e124c07fb7b1f6ad38f2419b458a94a764ce29d6afcf6ed6c798eaa90a7800,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-04,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,4,1.0,0.5289897560205209,0.36710408790700155,data/skills/best/p-scaffold-language-free-grasp_place-seed-04.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-04.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-04.json,data/scenes/p-scaffold-language-free-grasp_place-seed-04.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-04.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-04.json,3bc9abe9a62d42fd0a123663ef95bdda14d8684fb8cd1132ee075ab474d887b0,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-05,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,5,0.8150761944917312,0.2587609584232238,0.21403067781693844,data/skills/best/p-scaffold-language-free-grasp_place-seed-05.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-05.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-05.json,data/scenes/p-scaffold-language-free-grasp_place-seed-05.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-05.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-05.json,5a536179176d7fe6cc400097ce122aa902a732d337c031f50c67e5a5f2b8022d,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-06,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,6,1.0,0.07690617205619565,0.16624480955288642,data/skills/best/p-scaffold-language-free-grasp_place-seed-06.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-06.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-06.json,data/scenes/p-scaffold-language-free-grasp_place-seed-06.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-06.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-06.json,dc2228e68d36fc1da08f0939bbe58616041dc4cc7191b2b134f4594c0e73a47d,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-07,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,7,0.903639083805587,0.4054583083589284,0.30525926348909477,data/skills/best/p-scaffold-language-free-grasp_place-seed-07.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-07.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-07.json,data/scenes/p-scaffold-language-free-grasp_place-seed-07.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-07.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-07.json,b4e95ccdf31433c5184fa5ca68c5c537b57ecbe6f387bf74f762fb02951513fb,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-08,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,8,0.7339068367995987,0.39706924647679176,0.14336327546191355,data/skills/best/p-scaffold-language-free-grasp_place-seed-08.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-08.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-08.json,data/scenes/p-scaffold-language-free-grasp_place-seed-08.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-08.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-08.json,267ec9f306aa1deca8b2a564400bf108b8d8670d0bc541611da618699ec41427,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-grasp_place-seed-09,primary,grasp_place,scaffold-language-free,Scaffold-LLMRefine-FreeST,9,1.0,0.15346585402159907,0.3613943861279261,data/skills/best/p-scaffold-language-free-grasp_place-seed-09.yaml,data/skills/best/p-scaffold-language-free-grasp_place-seed-09.yaml,data/parameters/p-scaffold-language-free-grasp_place-seed-09.json,data/scenes/p-scaffold-language-free-grasp_place-seed-09.json,0,data/records/primary/p-scaffold-language-free-grasp_place-seed-09.json,data/logs/run/p-scaffold-language-free-grasp_place-seed-09.json,fced92d204c7dea48c65d1254b53f0a39045f07bb3b5813c024201029e3825f5,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
p-scaffold-language-free-obstacle_reach-seed-00,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,0,0.8503282083146453,0.5703282083146453,0.3335250841018449,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-00.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-00.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-00.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-00.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-00.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-00.json,d12662f3020aaf76723c9c5a4b3e1ee36e1d619ef49140aaf610c37672b9263a,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-01,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,1,0.932138521032572,0.422138521032572,2.2051537172001078e-35,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-01.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-01.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-01.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-01.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-01.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-01.json,4e4c87cad4d4285c107776d774d532361066a83a484e0f243d1c36599bb728b1,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-02,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,2,0.967903543698098,0.7079035436980979,2.005205809698175e-39,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-02.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-02.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-02.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-02.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-02.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-02.json,db58434793a2839045fe06dcbf85c6486ec633a8c988f6145767f1d05510641e,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-03,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,3,0.9654702195419801,0.7154702195419801,1.8279206517712002e-39,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-03.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-03.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-03.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-03.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-03.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-03.json,4c5f8b9c1ba5b8f61238f190b602aee7087264d4ea36914d3f6b56aeafddbc03,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-04,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,4,0.9639039032224965,0.35390390322249643,1.539839104126743e-35,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-04.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-04.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-04.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-04.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-04.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-04.json,84230a747e1265a1910c9572d793f7fd09e7d3b4a703e7d863ecd8f14264c13d,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-05,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,5,0.9077496186346742,0.5277496186346742,3.76717440863255e-34,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-05.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-05.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-05.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-05.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-05.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-05.json,9ba8d860af5bce645e78ab4c3c4de9d0f0dd1dc6ab437112d447070b9ce1d403,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-06,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,6,0.954170495617495,0.6241704956174949,1.8977747796996463e-39,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-06.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-06.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-06.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-06.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-06.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-06.json,088affd2506885564e53caceac525afa02c8a1d5949dda398a4bc2b7ddac69d1,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-07,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,7,0.5858203529200028,0.40582035292000274,6.353348676165721e-36,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-07.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-07.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-07.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-07.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-07.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-07.json,2fc19e243d1fb8a9f37a87f1332782b407026bc138cbea83a85406dd05a0db2e,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-08,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,8,0.8459692965497055,0.5959692965497055,2.2001584635964968e-35,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-08.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-08.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-08.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-08.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-08.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-08.json,9ea0f0250e4a1867dfdc60c372187d73fc71c49ef16f35baef181859bc2e7c32,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-obstacle_reach-seed-09,primary,obstacle_reach,scaffold-language-free,Scaffold-LLMRefine-FreeST,9,0.9758285330306684,0.7258285330306684,0.3119872000137787,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-09.yaml,data/skills/best/p-scaffold-language-free-obstacle_reach-seed-09.yaml,data/parameters/p-scaffold-language-free-obstacle_reach-seed-09.json,data/scenes/p-scaffold-language-free-obstacle_reach-seed-09.json,0,data/records/primary/p-scaffold-language-free-obstacle_reach-seed-09.json,data/logs/run/p-scaffold-language-free-obstacle_reach-seed-09.json,fa860f1598f4f6c4c032e5cb7b2b32310bafe900f713d84e7207a7ab058291d0,true,scaffold-language-free,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
p-scaffold-language-free-peg_channel-seed-00,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,0,0.832699139619194,0.24368445467790723,0.832699139619194,data/skills/best/p-scaffold-language-free-peg_channel-seed-00.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-00.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-00.json,data/scenes/p-scaffold-language-free-peg_channel-seed-00.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-00.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-00.json,4481db4d77736501f998e270ee528a44291a8b65c0e270022da7537bfe9576d5,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-01,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,1,0.6428111781959384,0.23382165650404252,0.6040669938130294,data/skills/best/p-scaffold-language-free-peg_channel-seed-01.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-01.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-01.json,data/scenes/p-scaffold-language-free-peg_channel-seed-01.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-01.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-01.json,1edd266dfff41263c54ea962e9cdbcd0e5697c2d76ec4d7eb5bf5ee99eabf53a,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-02,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,2,0.2556464958501858,0.2872380323045397,0.22872083142855815,data/skills/best/p-scaffold-language-free-peg_channel-seed-02.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-02.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-02.json,data/scenes/p-scaffold-language-free-peg_channel-seed-02.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-02.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-02.json,64c122fdc205734ab06133cfa114b4e586edb2e565f80dc393069057e2ac67de,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-03,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,3,0.3268497349601412,0.17525171845548154,0.18047165312170152,data/skills/best/p-scaffold-language-free-peg_channel-seed-03.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-03.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-03.json,data/scenes/p-scaffold-language-free-peg_channel-seed-03.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-03.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-03.json,80725d4504111744527e4fcc902f042060efbe35bb38fb0f758da54313b65b5e,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-04,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,4,0.47929475046216147,0.2740719779891586,0.4484536216700545,data/skills/best/p-scaffold-language-free-peg_channel-seed-04.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-04.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-04.json,data/scenes/p-scaffold-language-free-peg_channel-seed-04.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-04.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-04.json,5352d3ad75ca0698b39784fef12b9fa1a3c5a00064c7da726921bb24ea279905,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-05,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,5,0.630564371881472,0.07117816011510203,0.620513935396156,data/skills/best/p-scaffold-language-free-peg_channel-seed-05.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-05.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-05.json,data/scenes/p-scaffold-language-free-peg_channel-seed-05.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-05.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-05.json,7c474908c89e723ce9bd8c591f65c30d9c7ddeea30df999260e4ae394935e8ce,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-06,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,6,0.7323508782440827,0.36010607761719216,0.7208651424479869,data/skills/best/p-scaffold-language-free-peg_channel-seed-06.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-06.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-06.json,data/scenes/p-scaffold-language-free-peg_channel-seed-06.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-06.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-06.json,4feee9d1d77fd4f7ff15ac7f3d367b1fcc3faed5500a671f6a74718ce40a8973,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-07,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,7,0.625099127429045,0.34457242306722946,0.6204399565492049,data/skills/best/p-scaffold-language-free-peg_channel-seed-07.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-07.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-07.json,data/scenes/p-scaffold-language-free-peg_channel-seed-07.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-07.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-07.json,a1546d3b0dcb927efbacb1fdd402e76ea5291af906e673066e269a7f2633e5c3,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-08,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,8,0.18298129925541298,-0.19322435247548775,0.1811045144824164,data/skills/best/p-scaffold-language-free-peg_channel-seed-08.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-08.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-08.json,data/scenes/p-scaffold-language-free-peg_channel-seed-08.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-08.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-08.json,d7d6714a8202dcc6b0ead2d11ff1437f7a0ee91560086c95af5a1dc59ee9c4cf,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
p-scaffold-language-free-peg_channel-seed-09,primary,peg_channel,scaffold-language-free,Scaffold-LLMRefine-FreeST,9,0.2938731325715606,0.17918923908071793,0.12787617683236613,data/skills/best/p-scaffold-language-free-peg_channel-seed-09.yaml,data/skills/best/p-scaffold-language-free-peg_channel-seed-09.yaml,data/parameters/p-scaffold-language-free-peg_channel-seed-09.json,data/scenes/p-scaffold-language-free-peg_channel-seed-09.json,0,data/records/primary/p-scaffold-language-free-peg_channel-seed-09.json,data/logs/run/p-scaffold-language-free-peg_channel-seed-09.json,0dcb33cd3bcb1df04ad94857e6b406f5d0ee2c426bf1ff1289d17503533440b5,true,scaffold-language-free,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
