arm,display_name,initialisation,refinement,task,seed,best_canonical_task_score,generation_zero_canonical_task_score,generation_zero_source
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,0,0.5196564667141786,0.4009190182595592,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,1,0.5839789963808535,0.4445854238972555,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,2,0.6306313402587624,0.4159538888280733,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,3,0.5503727700617743,0.3684673430279455,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,4,0.4602750132837489,0.32138487511302033,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,5,0.5306634534706679,0.28811947285612177,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,6,0.5886841114084366,0.4500277902710655,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,7,0.5967507378495647,0.4872304986701657,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,8,0.6117744673661152,0.4538821132564075,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,door_push,9,0.6105238203030444,0.4596577261775361,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,0,0.9040814532622449,0.8790238495389632,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,1,0.9506091334684891,0.866075451094599,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,2,0.9226056498074265,0.9226056498074265,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,3,0.9293464189515855,0.7808104611341883,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,4,0.8442191636644486,0.7668397181548112,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,5,0.878877343884639,0.73573289158145,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,6,0.9717640522955001,0.6853527212854796,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,7,0.8999314313579955,0.719903893195864,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,8,0.8956785236992637,0.7072509369462104,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,push_to_goal,9,0.8991404816220837,0.8933709436857008,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,0,0.9576924011971045,0.8278299377812662,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,1,0.9266046845963235,0.8274527971761868,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,2,0.9578066992514156,0.82862497233043,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,3,0.9351915985049978,0.8595783010355923,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,4,0.9158203975517449,0.8410600609521003,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,5,0.9610724638564562,0.8371916625320659,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,6,0.9767672389400182,0.8384128971920338,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,7,0.9568668482527878,0.8951040266366266,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,8,0.9682045106079057,0.8710612924308824,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_insert,9,0.9107220028545608,0.8208637256702435,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,0,0.9431538055228996,0.23843809965084362,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,1,0.945252897627605,0.705717947976455,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,2,0.6493801432904495,0.6404819003523056,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,3,0.7875175149745194,0.2823658494575702,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,4,0.7938323885700811,0.7667111537946911,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,5,0.6838616941831531,0.3221736050759028,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,6,0.782438233289224,0.44898073327960525,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,7,0.8490117559428342,0.48838932659032336,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,8,0.7140883492739948,0.2959631915560255,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,peg_channel,9,0.8371446330127289,0.21953964779829016,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,0,0.3920801000431129,0.30853063346781706,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,1,3.110327436263588e-26,2.835416308104055e-35,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,2,1.1693818391665113e-36,1.796787473968929e-39,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,3,9.816939865707054e-37,1.9225467625084982e-39,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,4,2.7401561514801887e-35,1.9537311415937712e-35,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,5,1.6596849588227718e-32,1.6596849588227718e-32,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,6,0.11705867964703102,1.98973776900628e-39,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,7,0.4027766336363772,6.726566369039979e-36,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,8,3.7213232189691066e-35,2.3934104609619333e-35,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,obstacle_reach,9,0.3463598826780654,0.3178496989911796,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,0,0.21237655882872467,0.1796811252815531,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,1,0.45466733303568657,0.2588972373877871,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,2,0.3518530859996892,0.1867992092644785,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,3,0.2887870773344498,0.153678490173301,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,4,0.4494609280804833,0.38752046391343464,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,5,0.21362104320384911,0.12791515546344767,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,6,0.25588118006436633,0.1652696905938845,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,7,0.4070810056790905,0.3921469473252155,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,8,0.40984868722405565,0.15647959748503606,same_run_iteration_zero
scaffold-bandit-fixed,Scaffold-BanditRefine-FixedST,Scaffold,BanditRefine-FixedST,grasp_place,9,0.5509634956396375,0.40724446787083796,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,0,0.5898789270383099,0.4009190182595592,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,1,0.5888766726444916,0.4445854238972555,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,2,0.6274208380055305,0.4159538888280733,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,3,0.5242641850384461,0.3684673430279455,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,4,0.4634156561754677,0.32138487511302033,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,5,0.6614914735572429,0.28811947285612177,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,6,0.5790426913499424,0.4500277902710655,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,7,0.5747413889583343,0.4872304986701657,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,8,0.5893005538303774,0.4538821132564075,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,door_push,9,0.6285171752879902,0.4596577261775361,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,0,0.8790238495389632,0.8790238495389632,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,1,0.9532363579948565,0.866075451094599,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,2,0.9226056498074265,0.9226056498074265,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,3,0.9477486502857047,0.7808104611341883,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,4,0.7714364645703385,0.7668397181548112,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,5,0.878877343884639,0.73573289158145,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,6,0.9316463518070647,0.6853527212854796,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,7,0.8479024602558276,0.719903893195864,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,8,0.9072316837599387,0.7072509369462104,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,push_to_goal,9,0.9033573992148706,0.8933709436857008,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,0,0.9047734505841073,0.8278299377812662,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,1,0.9506569950708624,0.8274527971761868,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,2,0.8962766135249088,0.82862497233043,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,3,0.9272592546586446,0.8595783010355923,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,4,0.9021109486174143,0.8410600609521003,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,5,0.9614024442774781,0.8371916625320659,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,6,0.9366455902549357,0.8384128971920338,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,7,0.9554535762463763,0.8951040266366266,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,8,0.9598358120484716,0.8710612924308824,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_insert,9,0.9252081926103459,0.8208637256702435,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,0,0.9735887108178654,0.23843809965084362,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,1,0.8448705595833635,0.705717947976455,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,2,0.6414218058600998,0.6404819003523056,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,3,0.7282138900149103,0.2823658494575702,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,4,0.8402917748648747,0.7667111537946911,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,5,0.7242363657995082,0.3221736050759028,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,6,0.7718991933572698,0.44898073327960525,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,7,0.9683934495418693,0.48838932659032336,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,8,0.7127950175807721,0.2959631915560255,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,peg_channel,9,0.9197461842039756,0.21953964779829016,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,0,0.3963225250076403,0.28581078569159246,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,1,4.110290353960673e-35,2.835416308104055e-35,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,2,1.5065088057327405e-38,1.796787473968929e-39,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,3,1.5310735211270026e-38,1.9225467625084982e-39,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,4,4.0220716919041626e-35,1.9537311415937712e-35,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,5,0.12792785178752406,1.6596849588227718e-32,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,6,6.616801696712731e-36,1.98973776900628e-39,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,7,0.3873017263358313,6.726566369039979e-36,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,8,0.3789858026487327,2.3934104609619333e-35,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,obstacle_reach,9,0.37357142584367337,0.33685127740311227,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,0,0.3322777606787837,0.1796811252815531,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,1,0.42500209755822205,0.2588972373877871,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,2,0.3921639096721508,0.1867992092644785,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,3,0.3648750983133459,0.153678490173301,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,4,0.4188680870300289,0.38752046391343464,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,5,0.39084064868458634,0.12791515546344767,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,6,0.23386771977280518,0.1652696905938845,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,7,0.43301583577454467,0.3921469473252155,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,8,0.23332257757687372,0.15647959748503606,same_run_iteration_zero
scaffold-mapqd-fixed,Scaffold-MAPQDRefine-FixedST,Scaffold,MAPQDRefine-FixedST,grasp_place,9,0.4431223790747361,0.40724446787083796,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,0,1.0,0.41841595569423545,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,1,1.0,0.5263681900341087,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,2,1.0,0.44527376455577095,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,3,1.0,0.3247841172740515,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,4,1.0,0.22439751946709233,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,5,1.0,0.30201877776985514,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,6,0.982165396869462,0.3880008986238254,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,7,1.0,0.3378578908568255,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,8,1.0,0.2533412230731914,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,door_push,9,1.0,0.30455065555405053,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,0,0.9361237075682297,0.8356359123387201,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,1,0.889737771488533,0.8627722758210018,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,2,0.7602889459214001,0.7563595507083763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,3,0.737498239335188,0.6290530240424421,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,4,0.7859325343595195,0.7456762416608279,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,5,0.7625496826536126,0.7510897084465052,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,6,0.9492837825523601,0.7555375967869978,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,7,0.7715708155850792,0.6910643403983641,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,8,0.7630153113173542,0.7550734063368055,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,push_to_goal,9,0.817376065355398,0.8134726083512475,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,0,0.9148263973524653,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,1,0.9799026272478737,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,2,0.001387020716320686,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,3,0.9464885798509576,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,4,0.9391353333206883,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,5,0.8731797324498448,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,6,0.940910145740233,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,7,0.938735804963807,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,8,0.8432615665675062,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_insert,9,0.8608243777548074,0.00012407416933801763,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,0,0.8294132019355821,0.8294132019355821,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,1,0.6428111781959384,0.6040669938130294,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,2,0.6427729957518928,0.22872083142855815,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,3,0.5153163988565942,0.18047165312170152,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,4,0.5847495820944569,0.4484536216700545,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,5,0.6276856388762845,0.620513935396156,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,6,0.9381817554793734,0.7208651424479869,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,7,0.625099127429045,0.6204399565492049,same_run_iteration_zero
scaffold-language-fixed,Scaffold-LLMRefine-FixedST,Scaffold,LLMRefine-FixedST,peg_channel,8,0.29064964050885006,0.1811045144824164,same_run_iteration_zero
