cell_id,source_container_path,source_container_original_sha256,entry_index,entry_iteration,evidence_field,configuration_count,configuration_sha256s,public_path,public_sha256,derivation
p-random-mapqd-fixed-obstacle_reach-seed-02,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-02.json,6d888b5ef6e548e958efafa6f7ccf7194e36791425ec462b567580eab21b23e3,2,2,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-02.json,ef243e5d0f9ca13cd8d5007853a1b9b1576464374e90912f688fbde059b35790,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-obstacle_reach-seed-03,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-03.json,fc8176c422d7363fa2b22fdc8d22538008cfab0ad88bb62278a0b57a115c4cf7,5,5,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-03.json,f7abb4f0fda39d33a4723d2398545bf3af1b1dfc5acc2333abee755c67ad336e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-obstacle_reach-seed-04,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-04.json,f1cc168b605dbeaa02ae1145e43fc8803e731a2b3a1c35fc95962e9bf0454059,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-04.json,ea9ee008ab9c67b29725a4f02c68bc642415179165f3fd3d5ae8e7ff52d8a839,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-obstacle_reach-seed-05,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-05.json,0581e6cf0b1cb136f8f81d228c70533d355bebe59813bb7812ddb2d7ae1c1414,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-05.json,4b0c36d925172f27fbfdaec9a8e287ec9ab94f96dee4cd64f963e43f34adabc5,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-obstacle_reach-seed-06,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-06.json,b7cffd841e0d054f0c2165dafc0e8724091e9f8a0556f96d027e382e2eb16ffc,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-06.json,07cfcc63175102d67a58933dfae10e9014eb48c09c77a36a4396165831e71299,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-obstacle_reach-seed-07,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-07.json,eaeb72c5de0068d290cf07129c44152875f274ae60e85028314b14420682b2b6,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-07.json,ca741e79b51a424b79e47b5092056d7a84a041d5ef3b6eeea9d7c9b1e0518918,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-obstacle_reach-seed-08,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-08.json,260118ec1945fd1dcfe2abc82520c6959a1cc3920eb0750570979da56633e68d,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-08.json,0b8e859aac9f16103d7e19cb591d9f2ff2be082a78a4b954fbe5181bf6137c15,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-obstacle_reach-seed-09,data/logs/run/p-random-mapqd-fixed-obstacle_reach-seed-09.json,421c0b9518d5e0b907f2908ca834168ea8d72354159c71a36d5c6f0e73e79149,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-obstacle_reach-seed-09.json,376c91c25f178aa6f8cd8516108926db4b4c3f3701e449e58818fed5aa0d4b73,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-00,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-00.json,e87f1d0eae31c997b0f3b2227ac076ffe19a4c1640770f1ce1425ad110413d7a,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-00.json,92cabed50829723baf7951a95effb49977e7d760c664a46cac99d3ee134f9f8c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-01,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-01.json,975700e67df33e8398127a30aeb7231f1765ee9acef3ff76dc0ee14e763eecf2,8,8,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-01.json,780e3a40c8a6adc0cf67637407b923a7f557a40ca1a6b0b5d5a10f3d97615eb0,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-02,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-02.json,857eff403da24dcb080bb945f82243f8680304413d46e66e0757fcccf071f7fc,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-02.json,593d931d4009717bb1cdd89d8d92db7c070c90ec0e25069ad96afa73b82ab3a6,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-03,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-03.json,75932079d12446dd0ddaaeafae0da5303a0e351be2f352a439bf99f726ef6706,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-03.json,064941b3d6dd0665f231da230b0e5bff8cec406a415a944900c87b80a3e948be,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-04,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-04.json,8fe2ce9f3edf7aff833a50b1a7dd5f51e7904b1a50d246c41294f7d8adbb24e6,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-04.json,4d6e10e033974f9863f28730869788fdf998ea9df9922b88dafe8dc61315f948,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-05,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-05.json,5062cd4bd4418e1213f9d0ce45fa0c4c5498136cc6d2e966457fc5d7ff9304d9,3,3,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-05.json,a4231904c86146497add95097a135571387a5f7c3c00b17215e8e92594d77bca,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-06,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-06.json,3d306f03c357c66e2dee494a8768dd8e4cfb3209684462913533fb54124f06b8,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-06.json,368c11179176241af43830ec6050d511e7e8b39d2c423889c2a30a2f0845f247,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-07,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-07.json,246ff8a8d2984a0ba8b824d39df40585b777a06172d79a4eecc781c632b93e89,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-07.json,469cb6a0346e9815dcc681d82caf3e41e7d301397ec816c63e5483d5e7ede782,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-08,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-08.json,51247498e2f181b588a1635aca695ed30f8a1618a3c04ac48fa3fc326cd50a51,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-08.json,1cac3d0989f698d2717a179b8eacb42c2768ab4cdcf7d7ffeb768f36763aba1d,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_channel-seed-09,data/logs/run/p-random-mapqd-fixed-peg_channel-seed-09.json,2a25582ad1390ceacf77b9f16155ea7b51dc858d40c801f619e5293e40965a2c,9,9,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_channel-seed-09.json,7cee720fa20bf9a9c8975ffca776231850bf0b02fc988ed4249df018f999057f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-00,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-00.json,adfaca8167a412df40c16354a3b26f7498266a8f493076670623fdb14f2eda6d,9,9,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-00.json,fe5c5a299c9c7641791298c5dfd42b292f75eae4ed3d09e2d666cada5a63220a,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-01,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-01.json,b24ef92bbddb3ed280fc9438e69a2eadf349aa84713e51d06e13dbcc91d01f74,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-01.json,a781fb3231622f21674495f020cca1209f3fff4bf52115db19d9adce793fcf7c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-02,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-02.json,6899c3df3b66a5020e9433e95db220a21d1c63248c014a60feffb35deb6ba49c,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-02.json,2d9fb9be7ec6d4adb2caf060f1944d820419d425babf01487629dd99bdd0eafa,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-03,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-03.json,916b13b20c45036deb478569d1b6dabde78139caa5a643211376f56d32d49ecd,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-03.json,3f225598900d1e5b6820f8f1e96fbf6e07018cb183b4ae5c68770a328e4b37fc,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-04,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-04.json,ac28326d71b8f4c49e61b17a24da3252dc01a3557dfe7d0f0db505b42473dc9f,1,1,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-04.json,748f5130389ef7ea3527812ecb266754c4e387e70d83d0e5f2a72ad4beff4488,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-05,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-05.json,c8558b491c7ddc7ea72730f9e230f7e54ca5005d131945834580dac72d301176,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-05.json,9f456a483b4ee3a333f4353e03e69d4b0e5cfa0fc79595296eefce246f5402e9,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-06,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-06.json,06b947bd66fd70581a7d95e74075513789212de33339dd63808f3ea20be7d0d6,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-06.json,edb2e4a7286d6160e3d33131baad7e71164da470d3b4a5dac914b1f7bd953d0c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-07,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-07.json,660bfa4d729f17261b2a0858a070fb5ad87e0215e17d1b40fdb329aeeb329c17,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-07.json,be9310e870b0ba77a01890ebf310290b85ac1ff2f01cd3f773cfa83c7b64607f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-08,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-08.json,7f3219a4cd9cff2948e8e108381a877da79fd1d01f600a996c49c06b2a3fbc46,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-08.json,6c85b3485bad1f9170b50a04db37221e0e5a613f5850a402bff19364f6c9ec4c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-peg_insert-seed-09,data/logs/run/p-random-mapqd-fixed-peg_insert-seed-09.json,ddc8537523331f3f57fe1e3f5fc93e729cd68b11a6c2706f8803890b3496575e,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-peg_insert-seed-09.json,88c7a1fefc7e1dce8133fb163a05a620954ca1a4441e146ec7b068918f4c21d9,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-00,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-00.json,b0dabd26a4dab70ad7cd1b8006a4c28ee167b9b1d35d21ad6dc7d29a801d111f,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-00.json,5681f403e5ea1fbce3469529067e312dcaa821f10af99c19f8f100b027902150,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-01,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-01.json,4354176999ac552ede9c3781990f4b243a8e996ffaff48241bb00f1793890dad,8,8,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-01.json,e8a1d52719b874a51372a6e606f0ae76259b494b6fe446b75630d195ee00578f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-02,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-02.json,4744cf2c5f4494e955f67125ef65feccd3be83cb4f82c525d3b6a455bcea6c58,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-02.json,302b5d49273812de2e1faf4d03123a35cc99cbc48fc32c990afc396de49da1e2,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-03,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-03.json,20b2bdb1d9c446703391216156636b651944b19e1f65887ed2549d7d87c69efa,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-03.json,49eb3e228e6d7c6275fff8c26f481abe85baf1a567f66396669ad6a56f7921d3,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-04,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-04.json,12b6b1261042e6b14cccbf0966ea48e7a3ccc334e6f9565b7c55229b9e51fb01,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-04.json,cea44aadb9bfa14e534d4c38906b62398b15ea2f81fea9421af300193690651a,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-05,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-05.json,47c3bef80735826e0b501fd575fd1cf9b2d64ec3bcad08839f8b45323d115217,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-05.json,0287f0ffba634e8bb610587a78990606dca2f730a8bf05a106e14732c2fb9959,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-06,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-06.json,9860a37a06d4ec3cd6b87f1317a11970c1cba7af5580aee339efc80bc61eb8e0,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-06.json,b89b0742eae84e915e3b2f9269265ee26799eb01a3a983cb660554ff2b828089,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-07,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-07.json,c8c55d62d3cdc3772859ecf6b71d40649041ad82249517b076824b30a3a15a1a,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-07.json,aaa3ae794d1892ea6665db1a63d053e6de0176118b60a5458b239158524b116a,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-08,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-08.json,ef2d30a0c86836b85bc5ea139b3e94b031ab2232047282d1f91ce5b0bf96c9f1,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-08.json,cf65e3909d582a747a2574d283f54fa532cb822297093ed85b6e1f2ab1bb1589,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-mapqd-fixed-push_to_goal-seed-09,data/logs/run/p-random-mapqd-fixed-push_to_goal-seed-09.json,aaad08015a7d58b0e9a9a59dfcc8c197f3fc06623245eb0c2f06c6125431b584,11,11,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-mapqd-fixed-push_to_goal-seed-09.json,f3206539c9497b663a9b0041b49789de73909bcae845f625ce89d45b81c5ced1,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-00,data/logs/run/p-random-param-only-fixed-door_push-seed-00.json,d5f84abfcab2c842ef4232259d1dfa44a7e85d9de97e5586448fdf2892e4b79b,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-00.json,d7ac92cf671f154c97999ef70917f7fbd2541f9d160b00d975f2ba61f103bd68,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-01,data/logs/run/p-random-param-only-fixed-door_push-seed-01.json,986765007ad96c4736e3b672dd20e98d8088006ae43da7016e330342faffa84a,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-01.json,c68d91289eca4bd781173d4eb5bfa087dc552c8817f79f8f623c43aa8eeff45f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-02,data/logs/run/p-random-param-only-fixed-door_push-seed-02.json,05cdf2ff9b8a19e77bdc6f2ba0746bf1edc381ed017190959b019f9acb073017,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-02.json,fde096e09c53ba4cc88952a68bc7eb4641ed19306401c95105cc03abfa97ac3f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-03,data/logs/run/p-random-param-only-fixed-door_push-seed-03.json,3a4ae58a28c79835628a0094ef4872d5221c0d449195389beef24819fb454437,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-03.json,8bd233bf85391d501c4642dac30243169cdbfd3655cddee530965e20c54e7347,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-04,data/logs/run/p-random-param-only-fixed-door_push-seed-04.json,cdb32ae5379060796f71c84da700e20fef9cddff3ee576635d27ecd14b73c6fd,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-04.json,b768cb6f8372e7d44feb6dabecc99a2d2bcff403015c6b37111c3159dcc3570d,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-05,data/logs/run/p-random-param-only-fixed-door_push-seed-05.json,bc086fa58b8a9abe0049ad42b8aa4c51742d5faf039eda8cd0c45ba30f9c6499,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-05.json,162dd9814978390f8cb3174fb4450bb74333952d421d1d38dba6033348f3b787,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-06,data/logs/run/p-random-param-only-fixed-door_push-seed-06.json,78b778643e5658956840d7eeb2cff87a3d1b5e87cbe08916b9ac5aa6e15c9b3b,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-06.json,b9696e0f4788584700f2c571ea1b37235e671e150c637aa26ff176a245ce9e88,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-07,data/logs/run/p-random-param-only-fixed-door_push-seed-07.json,985554e8e9347157fa8022b4a4382d1e35c78603e61720ea35c0191632cd93b8,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-07.json,77b59626aec8d8b65e53d1ffc2c63651045c5eddba9ccfb2d0c6eab4d842fe5c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-08,data/logs/run/p-random-param-only-fixed-door_push-seed-08.json,754204d76d2e10687fee2fbe7173f43c141eb41a77a1778a74db00827e7a04e8,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-08.json,548f63e5c1ded6a8085c45fe5d2bbb19101fe688b3ce13d028c3723dc3e28f8d,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-door_push-seed-09,data/logs/run/p-random-param-only-fixed-door_push-seed-09.json,76e1b45d06b4e12c343c0fbb4690b0abe91cf9c74ce12a87cfc9515183a205e8,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-door_push-seed-09.json,374ad096e6edb972578bc25b75c46abc98bea36fc853a700087c37640706e5dc,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-grasp_place-seed-00,data/logs/run/p-random-param-only-fixed-grasp_place-seed-00.json,04e973df20cf8cd21b7d045a513baed113fea19f9ca42ec8ee2565fca781c630,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-grasp_place-seed-00.json,52688976e941b4591917bbd41d4056e1acd3bf0d129233950966bc3436614ea2,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-grasp_place-seed-01,data/logs/run/p-random-param-only-fixed-grasp_place-seed-01.json,500f53d5b71badf5d3c930b9d20afc4d5fcca4ecc802dff3ea591693dd74f97c,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-grasp_place-seed-01.json,ef4702dd4f50cf54d103cf84e91db538afa4e12e362e7a736b25f8da6b39336a,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-grasp_place-seed-02,data/logs/run/p-random-param-only-fixed-grasp_place-seed-02.json,46857532f78a26cf5000b333bcc2d80346c28a51a2224b61cc45c4d52f87eca9,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-grasp_place-seed-02.json,4d14b57c548449fe89ebac3cae754f215999d568ea4b8841c75f56fd9062c994,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-grasp_place-seed-03,data/logs/run/p-random-param-only-fixed-grasp_place-seed-03.json,2b38e34e8c775b8ed9b9707c4137b19c5b544a1f44d99bd48b75271045d3895d,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-grasp_place-seed-03.json,eea174c31c5663f726708989eb4d73fdffb504ba656797dabf3f74555b887f51,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-grasp_place-seed-04,data/logs/run/p-random-param-only-fixed-grasp_place-seed-04.json,ea07fc90430b1e6bc7864a6ed8b7d2d833529d910978ba6d96260ae4823818df,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-grasp_place-seed-04.json,0851679f2dce60919e3defa254ecaaa4e7b6cbabc70c8b0a5d845f0e50d5cdd0,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-grasp_place-seed-05,data/logs/run/p-random-param-only-fixed-grasp_place-seed-05.json,2edcea2f4e23f868246d5e75391c67caef7b4b2c2792e43413c1bcd846f77952,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-grasp_place-seed-05.json,782cde12846b254553d26fc967dad4386beba5e664df550598d0eb2fe4d8b6d7,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-random-param-only-fixed-grasp_place-seed-06,data/logs/run/p-random-param-only-fixed-grasp_place-seed-06.json,b6c9b4f7da56df2dd864e29e71033f39c7ad2f7e75ceb34e25acd405978c501f,0,0,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-random-param-only-fixed-grasp_place-seed-06.json,9b659de426487a3a2dc6c7e1dbad4f2b3aca229e63d815af51e0c614226e0686,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
